Id,BusinessName,RealCategory,Category,Address,City,State,PostalCode,Country,Phone,Email,Website,Latitude,Longitude,MapsLink,DetailsLink
"ChIJOXDw3PHdLRURBLD3fep-VS0","Ortoplant Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Tekerek Ayranpınar İlerisi, Şehit Abdullah Çavuş, İsmet Karaokur Blv. No: 62/C, 46050 Onikişubat/Kahramanmaraş, Türkiye","","Kahramanmaraş","46050","Türkiye","(0344) 503 22 22","","https://maps.google.com/?cid=3266656650327994372","37.5830442","36.8824417","https://www.google.com/maps/place/?q=place_id:ChIJOXDw3PHdLRURBLD3fep-VS0",""
"ChIJl0D3e8sMcEAR7Yb0XlLKPqE","Diş Hekimi Işıl Erdemir Muayenehanesi","Dentist","Dentist","Karaağaç, Şht. Yüzbaşı Fatih Devravut Cd. No:15, 24100 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24100","Türkiye","0530 355 18 68","","https://m.facebook.com/Dt-I%C5%9F%C4%B1l-Erdemir-901450419935544/","39.7456272","39.4931991","https://www.google.com/maps/place/?q=place_id:ChIJl0D3e8sMcEAR7Yb0XlLKPqE",""
"ChIJHUtqpGucuRQRWBFFNnaOzww","Orthodontist Dr. H. Seville ECA ÇAKIR","Dentist","Dentist","Yarhasanlar, 8 Eylül Cd. No:6 Kat:2 Daire:3, 45020 Şehzadeler/Manisa, Türkiye","","Manisa","45020","Türkiye","(0236) 250 11 22","","https://maps.google.com/?cid=923113087002022232","38.6140907","27.4286563","https://www.google.com/maps/place/?q=place_id:ChIJHUtqpGucuRQRWBFFNnaOzww",""
"ChIJg3FKpyS1xRQRcQHV0ouFIfc","Dr. Dt. Ayşegül TOLA YILDIRIM","Dentist","Dentist","Pirimehmet, Cumhuriyet Cd. No:42 Kat 1 Daire 3, 32100 Isparta Merkez/Isparta, Türkiye","","Isparta","32100","Türkiye","0507 679 44 54","merhaba@aysegultolayildirim.com","https://aysegultolayildirim.com/","37.765546","30.551125","https://www.google.com/maps/place/?q=place_id:ChIJg3FKpyS1xRQRcQHV0ouFIfc",""
"ChIJr0co0gXZuxQRkGWfij6fGCU","DentaPoint International - Alsancak Şubesi Zirkonyum , Diş İmplantı , Estetik Diş Tedavileri , Çocuk Diş","Dentist","Dentist","İsmet Kaptan, Şair Eşref Blv. No:27/1, 35210 Konak/İzmir, Türkiye","","İzmir","35210","Türkiye","0543 526 76 70","dentapointdisbostanli@gmail.com","https://www.dentapoint.com.tr/","38.4270146","27.1401167","https://www.google.com/maps/place/?q=place_id:ChIJr0co0gXZuxQRkGWfij6fGCU",""
"ChIJez7J4lFsY0ARvq2dwvijpMg","Dr. Onder Agdere","Dentist","Dentist","Kapu, Hasan Akbulut Sk. No:4, 28100 Giresun Merkez/Giresun, Türkiye","","Giresun","28100","Türkiye","","","https://maps.google.com/?cid=14457860992578465214","40.9170147","38.389013","https://www.google.com/maps/place/?q=place_id:ChIJez7J4lFsY0ARvq2dwvijpMg",""
"ChIJDasJeiRBxBQRcISmXh7UCPU","Ozel Bucak Agiz ve Dis Sagligi Poliklinigi","Dentist","Dentist","Konak, Hoca Ahmet Yesevi Blv., 15300 Seydiköy/Bucak/Burdur, Türkiye","","Burdur","15300","Türkiye","(0248) 325 28 38","","https://maps.google.com/?cid=17656595566008108144","37.4567835","30.5900413","https://www.google.com/maps/place/?q=place_id:ChIJDasJeiRBxBQRcISmXh7UCPU",""
"ChIJpX1Jt5aQDEARZksTSYegLNI","Siirt Private Life Hospital","Dentist","Dentist","Bahçelievler, Kurtalan Yolu Cd. Caddesi, 56000 Siirt Merkez/Siirt, Türkiye","","Siirt","56000","Türkiye","0850 473 0498","","http://www.siirthayathastanesi.com/","37.92800930000001","41.9417362","https://www.google.com/maps/place/?q=place_id:ChIJpX1Jt5aQDEARZksTSYegLNI",""
"ChIJBcpBQoB8nEARddUTWiqlkYE","Dr. Erdal Nazioglu","Dentist","Dentist","katli is merkezi, Mithatpaşa, Uzun Mehmet Cd. No:12 kat:4 daire:68, 67020 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67020","Türkiye","(0372) 252 17 14","","https://maps.google.com/?cid=9336425103834207605","41.4515097","31.7902532","https://www.google.com/maps/place/?q=place_id:ChIJBcpBQoB8nEARddUTWiqlkYE",""
"ChIJ2e1uGysJxkcRJdtblr79_O8","Aqua Dental Clinic Tandarts Amsterdam","Dentist","Dentist","Piet Heinkade 215, 1019 HM Amsterdam, Netherlands","Amsterdam","Noord-Holland","1019 HM","Netherlands","020 555 8288","","https://www.aquadentalclinic.nl/?utm_source=local&utm_medium=organic&utm_campaign=gmb","52.3758578","4.9258337","https://www.google.com/maps/place/?q=place_id:ChIJ2e1uGysJxkcRJdtblr79_O8",""
"ChIJW5B0P8oMcEARqTbfcUDZmH0","Özel ERZINCAN DIŞ KLINIĞI","Dentist","Dentist","Atatürk, Ordu Cd. 12-1, 24030 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24030","Türkiye","(0446) 223 36 36","","https://maps.google.com/?cid=9050222322012599977","39.74834020000001","39.4913938","https://www.google.com/maps/place/?q=place_id:ChIJW5B0P8oMcEARqTbfcUDZmH0",""
"ChIJeZqi8fLdLRURv2rfl5b-nKg","UZMAN DİŞ HEKİMİ / Uzm . Dt . Aykut Can BALKANLIOĞLU / - Smile Design - Aesthetic Dentistry - Microscopic Dentisty - Implant","Dentist","Dentist","Vadi, Bahçeci Hoca Blv. No:25/A, 46050 Onikişubat/Kahramanmaraş, Türkiye","","Kahramanmaraş","46050","Türkiye","0551 637 49 89","","https://maps.google.com/?cid=12149865817485306559","37.5828469","36.8722594","https://www.google.com/maps/place/?q=place_id:ChIJeZqi8fLdLRURv2rfl5b-nKg",""
"ChIJadwYV6KawxQRV70XMvawRag","Dental Centre Turkey","Dentist","Dentist","Güzeloba, Kaplan Sk, Güzeloba, Rauf Denktaş Cd No:12/A, 07230 Muratpaşa/Antalya, Türkiye","","Antalya","07230","Türkiye","0531 085 94 14","info@dentalcentreturkey.com","https://dentalcentreturkey.com/","36.8617758","30.7920401","https://www.google.com/maps/place/?q=place_id:ChIJadwYV6KawxQRV70XMvawRag",""
"ChIJazVEqFVtY0ARCkR7XvheXQs","diş hekimi murat hakan gür","Dentist","Dentist","Kapu mahallesi Gazi caddesi, Başöğretmen Ali Osman, Kapu, Sönmez Sk. no 4 kat 2, 28100 Giresun Merkez/Giresun, Türkiye","","Giresun","28100","Türkiye","0553 986 86 00","","https://maps.google.com/?cid=818915128081335306","40.9171048","38.3870327","https://www.google.com/maps/place/?q=place_id:ChIJazVEqFVtY0ARCkR7XvheXQs",""
"ChIJlejvLzpBxBQRIektph1bsIE","Kutay TEZCAN Diş Kliniği","Dentist","Dentist","Oğuzhan Mahallesi Hoca Ahmet Yesevi Caddesi Meryem Ana İş Merkezi No9 Diare5, Oğuzhan, 15300 Bucak/Burdur, Türkiye","","Burdur","15300","Türkiye","(0248) 325 33 55","","https://maps.google.com/?cid=9345069409693985057","37.4571271","30.5907513","https://www.google.com/maps/place/?q=place_id:ChIJlejvLzpBxBQRIektph1bsIE",""
"ChIJxf17fkARKxURtjJmoQYxvI0","Altındiş Dental - Kayseri Ortodonti ve İmplantoloji Merkezi","Dentist","Dentist","Ofisim Kayseri İş Merkezi, Gevhernesibe, Gür Sk. A blok No : 8/10, 38010 Kocasinan/Kayseri, Türkiye","","Kayseri","38010","Türkiye","0553 967 67 86","","http://www.altindisdental.com/","38.7235788","35.4822016","https://www.google.com/maps/place/?q=place_id:ChIJxf17fkARKxURtjJmoQYxvI0",""
"ChIJocaac721xRQRSdbGM5pq5QY","Nildent Ağız Ve Diş Sağlığı Polikliniği","Dentist","Dentist","Yayla mah.130.cadde no:4 BüyükÇetin Apt. Kat:1, Yayla, 32100 Isparta Merkez/Isparta, Türkiye","","Isparta","32100","Türkiye","(0246) 223 63 45","","http://www.nildentisparta.com.tr/","37.762047","30.552157","https://www.google.com/maps/place/?q=place_id:ChIJocaac721xRQRSdbGM5pq5QY",""
"ChIJlZVuJEqHDEARzX7u8UYwneg","Milenyum Diş Kliniği","Dentist","Dentist","Kooperatif Mahallesi 1760 Sokak, Dicle Residence, Kooperatif, Migros Üstü No:17/43, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","(0484) 223 48 56","","https://maps.google.com/?cid=16761606469407637197","37.9402014","41.936268","https://www.google.com/maps/place/?q=place_id:ChIJlZVuJEqHDEARzX7u8UYwneg",""
"ChIJWWl_o0YNcEAR1Zj2IjcpSC4","Diş Hekimi Mustafa ÇINAR","Dentist","Dentist","Atatürk, Ordu Cd. Yergün apt Kat-1, 24000 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24000","Türkiye","0541 349 13 24","","https://maps.google.com/?cid=3334960840854378709","39.7479682","39.4913487","https://www.google.com/maps/place/?q=place_id:ChIJWWl_o0YNcEAR1Zj2IjcpSC4",""
"ChIJcYk6JDctxBQRi9-x4J85hk0","Diş Hekimi Günhan Özilhan","Dentist","Dentist","Pazar, Eski Demirciler Cd. No:62, 15200 Burdur Merkez/Burdur, Türkiye","","Burdur","15200","Türkiye","","","https://maps.google.com/?cid=5586215746632015755","37.7187496","30.286799","https://www.google.com/maps/place/?q=place_id:ChIJcYk6JDctxBQRi9-x4J85hk0",""
"ChIJXbjXzHt5iEARqVBEWKXTvAk","Pepuza Dental | Atakum Diş Kliniği","Dentist","Dentist","Mimarsinan, Atatürk Bl. No:264 Kat:2, 55200 Atakum/Samsun, Türkiye","","Samsun","55200","Türkiye","(0362) 230 38 85","info@pepuzadental.com","https://www.pepuzadental.com/","41.3364751","36.2742698","https://www.google.com/maps/place/?q=place_id:ChIJXbjXzHt5iEARqVBEWKXTvAk",""
"ChIJPRxM1lFsY0AR_MabBvxoG1E","Dr. Soner Cakir","Dentist","Dentist","Şeyh Keramettin, Gazi Cad./gönül Sok. No:1, 28200 Giresun Merkez/Giresun, Türkiye","","Giresun","28200","Türkiye","(0454) 212 21 41","","http://www.firmasec.com/firma/rtmfkd-dr-soner-cakir/","40.9165039","38.3879695","https://www.google.com/maps/place/?q=place_id:ChIJPRxM1lFsY0AR_MabBvxoG1E",""
"ChIJ_WQJdF2HDEARyfkjYZ42SI8","Nail Beauty Bar","Dentist","Dentist","Final okulları karşısı, Kooperatif, Zekeriya Çabuk Cd., 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0542 484 25 80","","https://maps.google.com/?cid=10324562199609342409","37.9385371","41.9316211","https://www.google.com/maps/place/?q=place_id:ChIJ_WQJdF2HDEARyfkjYZ42SI8",""
"ChIJIekSW6sjcUARajMOzKHRrfw","Leila Beauty Center","Dentist","Dentist","Atatürk, Tunceli Elazığ Yolu Üzeri, 62000 Tunceli Merkez/Tunceli, Türkiye","","Tunceli","62000","Türkiye","0506 053 05 20","leilabeautycenter@gmail.com","https://www.tunceliguzellikmerkezi.com/","39.0847029","39.5390486","https://www.google.com/maps/place/?q=place_id:ChIJIekSW6sjcUARajMOzKHRrfw",""
"ChIJGwP5LuMLxkcRAj6QUbZkUJg","Dental Care Diemen","Dentist","Dentist","Arent Krijtsstraat 32, 1111 AM Diemen, Netherlands","Diemen","Noord-Holland","1111 AM","Netherlands","020 665 6318","","https://www.dcdiemen.nl/","52.3406927","4.955992999999999","https://www.google.com/maps/place/?q=place_id:ChIJGwP5LuMLxkcRAj6QUbZkUJg",""
"ChIJk55fxcMXzxQRTK78w7u209Q","Denthaus Afyon Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Afdora Sitesi, Ali Çetinkaya, Atatürk Blv. D:28T, 03100 Afyonkarahisar Merkez/Afyonkarahisar, Türkiye","","Afyonkarahisar","03100","Türkiye","(0272) 502 43 43","","https://www.denthaus.com.tr/denthaus-afyon/","38.7622518","30.5479919","https://www.google.com/maps/place/?q=place_id:ChIJk55fxcMXzxQRTK78w7u209Q",""
"ChIJ2-pqjEstxBQRdQftqknKUnY","BURDUR Makü Diş Fakültesi Hastanesi","Dentist","Dentist","Bahçelievler, Gazi Osman Paşa Cd. No:1, 15100 Burdur Merkez/Burdur, Türkiye","","Burdur","15100","Türkiye","","","https://maps.google.com/?cid=8526099462314854261","37.715839","30.271763","https://www.google.com/maps/place/?q=place_id:ChIJ2-pqjEstxBQRdQftqknKUnY",""
"ChIJL7GGBW7ixUcRVw_zIZ50_m0","Jan van Galen","Dentist","Dentist","Jan van Galenstraat 171, 1056 BS Amsterdam, Netherlands","Amsterdam","Noord-Holland","1056 BS","Netherlands","020 618 0074","info@tandartspraktijkjanvangalen.nl","https://tandartsjanvangalen.nl/","52.3740445","4.855178899999999","https://www.google.com/maps/place/?q=place_id:ChIJL7GGBW7ixUcRVw_zIZ50_m0",""
"ChIJ-1_rnMWOyq4RFHiIucho3oY","ŞarkDent Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Ömer Nasuhi Bilmen, Şht. Ercan Yılmaz Sk. No:1/1 İç Kapı No:2, 25100 Yakutiye/Erzurum, Türkiye","","Erzurum","25100","Türkiye","(0442) 502 90 00","","https://www.sarkdent.com/","39.9129759","41.2651411","https://www.google.com/maps/place/?q=place_id:ChIJ-1_rnMWOyq4RFHiIucho3oY",""
"ChIJS-HAEMuICkARG6C_ntpV4Gg","Beyaz Işık Diş Polikliniği Mardin","Dentist","Dentist","Nur Mah. Vali Ozan Cad, HNS Palace ( Devlet Hastanesi, Nur, Karşısı 5/3, 47000 Artuklu/Mardin, Türkiye","","Mardin","47000","Türkiye","0543 447 14 15","","http://www.beyazisik.com/","37.3347112","40.7059308","https://www.google.com/maps/place/?q=place_id:ChIJS-HAEMuICkARG6C_ntpV4Gg",""
"ChIJy5pk0UqduRQRuLeOTEg5zY8","Alfa Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","1. Anafartalar, Konuk Cd. No:20B, 45020 Şehzadeler/Manisa, Türkiye","","Manisa","45020","Türkiye","0538 059 72 62","","http://www.manisadis.com/","38.61469990000001","27.4320941","https://www.google.com/maps/place/?q=place_id:ChIJy5pk0UqduRQRuLeOTEg5zY8",""
"ChIJLbE3Y05sY0AR7xnSj4AEDPE","Dr. Emin Yuce Baykan","Dentist","Dentist","Nizamiye, Avukat Bilal Demir Sk. altınhan pasaji no.29 kat.4, 28100 Giresun Merkez/Giresun, Türkiye","","Giresun","28100","Türkiye","(0454) 216 22 25","","https://maps.google.com/?cid=17369262813076396527","40.9148511","38.3902493","https://www.google.com/maps/place/?q=place_id:ChIJLbE3Y05sY0AR7xnSj4AEDPE",""
"ChIJCUYq4_UlsxQRm3ygWdcSIlw","Özel Dent 22 Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Şükrüpaşa Mahallesi Abdi İpekçi Caddesi Akasya 9 A B No:61/A, Atatürk, 22030 Edirne Merkez/Edirne, Türkiye","","Edirne","22030","Türkiye","(0284) 236 06 22","22saglikhizmetleri@gmail.com","https://www.dent22.com/","41.6762046","26.5871753","https://www.google.com/maps/place/?q=place_id:ChIJCUYq4_UlsxQRm3ygWdcSIlw",""
"ChIJKy84ggISYUgRIAx2SOhEb3I","Saintfield Dental Care","Dentist","Dentist","16-18 Main St, Saintfield, Ballynahinch BT24 7AA, UK","Saintfield","Northern Ireland","BT24 7AA","United Kingdom","028 9751 9055","saintfielddentalcare@gmail.com","https://saintfielddentalcare.co.uk/","54.4603598","-5.8316984","https://www.google.com/maps/place/?q=place_id:ChIJKy84ggISYUgRIAx2SOhEb3I",""
"ChIJxR5Uz2d8nEARbDWelHa_P28","Zonguldak Ağız Ve Diş Sağlığı Merkezi","Dentist","Dentist","Mithatpaşa, Bülent Ecevit Cd. No:64, 67020 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67020","Türkiye","(0372) 259 66 50","","http://zonguldakadsm.saglik.gov.tr/","41.4517669","31.8046188","https://www.google.com/maps/place/?q=place_id:ChIJxR5Uz2d8nEARbDWelHa_P28",""
"ChIJrbPL4oJ3iEAR26-FZKYvKjQ","RivaDent İlkadım Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Faktör Ofis, Hançerli, 608. Sok No. 5/9, 55070 İlkadım/Samsun, Türkiye","","Samsun","55070","Türkiye","(0362) 446 55 66","","https://maps.google.com/?cid=3758869230691659739","41.3017265","36.3301482","https://www.google.com/maps/place/?q=place_id:ChIJrbPL4oJ3iEAR26-FZKYvKjQ",""
"ChIJ1ZlDQ5gjcUARKi3k-gVK78M","Tunceli Ella Güzelik Salonu","Dentist","Dentist","Atatürk mahallesi, muhlis akarsu caddesi, Haskar Ap, Atatürk, Pazar pazarı karşısı No:3, 62000 Tunceli Merkez/Tunceli, Türkiye","","Tunceli","62000","Türkiye","0538 916 70 47","","http://www.tunceliguzelliksalonu.com/","39.0717117","39.5317394","https://www.google.com/maps/place/?q=place_id:ChIJ1ZlDQ5gjcUARKi3k-gVK78M",""
"ChIJzTGSoMuduRQRPRWPCbjq278","Diş Hekimi OZAN KAÇMAZ (DENT EGE DİŞ KLİNİĞİ)","Dentist","Dentist","Ayni Ali, Sakarya Cad. No:118 D:A, 45120 Yunusemre/Manisa, Türkiye","","Manisa","45120","Türkiye","0506 536 41 45","","https://maps.google.com/?cid=13824901557299123517","38.6144585","27.4197329","https://www.google.com/maps/place/?q=place_id:ChIJzTGSoMuduRQRPRWPCbjq278",""
"ChIJg93zRcoMcEAR3vlAZxljSSo","Erzincan Diş Hekimi Ozan Cengiz Diş Kliniği","Dentist","Dentist","Ordu caddesi, Atatürk, 352. Sk. No:1, 24000 Erzincan Merkez/Erzincan, Türkiye","","Erzincan","24000","Türkiye","(0446) 224 66 01","","https://erzincandishekimi.com/","39.74923130000001","39.4915439","https://www.google.com/maps/place/?q=place_id:ChIJg93zRcoMcEAR3vlAZxljSSo",""
"ChIJzzwCw4aHDEARJEMjOQ8nLyY","Gratis (SRT MERKEZ CD)","Dentist","Dentist","Bahçelievler Mahallesi Bahçelievler mah. Hz.fakirullah cad No:65, Bahçelievler, D:b, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0850 210 6900","","https://www.gratis.com/?utm_source=google&utm_medium=gmb&utm_campaign=2212","37.9317208","41.94151189999999","https://www.google.com/maps/place/?q=place_id:ChIJzzwCw4aHDEARJEMjOQ8nLyY",""
"ChIJGwP5LuMLxkcRAj6QUbZkUJg","Dental Care Diemen","Dentist","Dentist","Arent Krijtsstraat 32, 1111 AM Diemen, Netherlands","Diemen","Noord-Holland","1111 AM","Netherlands","020 665 6318","","https://www.dcdiemen.nl/","52.3406927","4.955992999999999","https://www.google.com/maps/place/?q=place_id:ChIJGwP5LuMLxkcRAj6QUbZkUJg",""
"ChIJQ_n_bQYicUARJl2glT3rNYY","Erjeng Şayeste","Dentist","Dentist","Moğultay, Kıbrıs Sk. No 15, 62000 Tunceli Merkez/Tunceli, Türkiye","","Tunceli","62000","Türkiye","","","https://maps.google.com/?cid=9670894424583855398","39.1071646","39.5494774","https://www.google.com/maps/place/?q=place_id:ChIJQ_n_bQYicUARJl2glT3rNYY",""
"ChIJa-wA35F9nEART2GRIrQB8jo","Batı Karadeniz Diş Kliniği","Dentist","Dentist","Tatoğlu Plaza, On Temmuz, Alpaslan Sk. No:3 Kat:2, 67100 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67100","Türkiye","0532 100 65 83","","http://www.batikaradenizdis.com/","41.4500134","31.7901766","https://www.google.com/maps/place/?q=place_id:ChIJa-wA35F9nEART2GRIrQB8jo",""
"ChIJpQeeCmh5iEARVwPOtJ1n_Vk","Bilim Diş Kliniği Atakum Ağız ve Diş Sağlığı Polikliniği ( Diş Hekimi Hüseyin KAYA - Diş Hekimi Resul Yüksek )","Dentist","Dentist","Cumhuriyet, Alparslan Blv. No:18, 55200 Atakum/Samsun, Türkiye","","Samsun","55200","Türkiye","0507 502 01 11","","http://bilimdisklinigi.com/","41.3348892","36.271718","https://www.google.com/maps/place/?q=place_id:ChIJpQeeCmh5iEARVwPOtJ1n_Vk",""
"ChIJb01lFZMIYUgRdbD-atP-mg0","Cranmore Excellence in Dentistry","Dentist","Dentist","15 Windsor Ave, Belfast BT9 6EE, UK","","Northern Ireland","BT9 6EE","United Kingdom","028 9038 1822","","https://www.bupa.co.uk/dental/dental-care/practices/platinum-cranmore?y_source=1_MTU3MDcxMjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","54.5803987","-5.9469581","https://www.google.com/maps/place/?q=place_id:ChIJb01lFZMIYUgRdbD-atP-mg0",""
"ChIJU8NwGb21xRQRZ6oFuU9WMjY","Özel Kariyer Diş Ağız Diş Sağlığı polikliniği","Dentist","Dentist","Çelebiler, 1414. Sk. No:22, 32040 Isparta Merkez/Isparta, Türkiye","","Isparta","32040","Türkiye","(0246) 500 20 30","","http://www.kariyerdis.com/","37.7610238","30.5533289","https://www.google.com/maps/place/?q=place_id:ChIJU8NwGb21xRQRZ6oFuU9WMjY",""
"ChIJORKb2oMKxkcRpS201NvWio8","Dental Clinic van Mill","Dentist","Dentist","Cronenburg 73, 1081 GM Amsterdam, Netherlands","Amsterdam","Noord-Holland","1081 GM","Netherlands","020 641 6566","info@tandartsvanmill.nl","https://tandarts.healthcenteramsterdamsebos.nl/","52.32806679999999","4.8606455","https://www.google.com/maps/place/?q=place_id:ChIJORKb2oMKxkcRpS201NvWio8",""
"ChIJ03gyw5uduRQR94jLXoiKOTw","Manisa Çocuk Diş Hekimi Uzm. Dt. Damla Bolat","Dentist","Dentist","2. Anafartalar, Cumhuriyet Cd. No:44, 45060 Şehzadeler/Manisa, Türkiye","","Manisa","45060","Türkiye","0551 690 84 45","","https://maps.google.com/?cid=4339652034258766071","38.6172994","27.4333726","https://www.google.com/maps/place/?q=place_id:ChIJ03gyw5uduRQR94jLXoiKOTw",""
"ChIJ5y1RzmkUyhQR8yrsJijtVRI","Klinik Bursa Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","Fethiye Mahallesi Sanayi Caddesi No:327/B Nilüfer Hamitler Fethiye, Metro istasyonu çıkışı, Fethiye, 16140 Ni̇lüfer/Bursa, Türkiye","","Bursa","16140","Türkiye","(0224) 369 04 04","","http://www.klinikbursa.com/","40.23655309999999","28.9752998","https://www.google.com/maps/place/?q=place_id:ChIJ5y1RzmkUyhQR8yrsJijtVRI",""
"ChIJ0QcZRV8JxkcRmRCCsAB4OA0","Dentists Practice Amsterdam IJburg","Dentist","Dentist","IJburglaan 388, 1086 XT Amsterdam, Netherlands","Amsterdam","Noord-Holland","1086 XT","Netherlands","020 398 3131","amsterdam@dentalclinics.nl","https://www.dentalclinics.nl/tandarts/amsterdam-ijburglaan/","52.3630333","4.9796829","https://www.google.com/maps/place/?q=place_id:ChIJ0QcZRV8JxkcRmRCCsAB4OA0",""
"ChIJbfOISZqHDEAR_y5tMG8uFVk","Siirt Petpark Petshop Akvaryum","Dentist","Dentist","Gözde Ocakbaşı Yanı, Eski, Hastane Cd. Cenk Apt Altı No:17/C, 56100 Siirt Merkez/Siirt, Türkiye","","Siirt","56100","Türkiye","0554 815 02 14","","https://maps.google.com/?cid=6419087898975219455","37.9346333","41.9413495","https://www.google.com/maps/place/?q=place_id:ChIJbfOISZqHDEAR_y5tMG8uFVk",""
"ChIJoc6-2Qa1xRQRx-SfE7pPDeM","Diş Hekimi Gül NARİN KESKİN","Dentist","Dentist","Modern Evler, Süleyman Demirel Cd. NO:104 KAT:1 DAİRE:2, 32200 MERKEZ/Isparta, Türkiye","","Isparta","32200","Türkiye","0507 007 23 32","","https://maps.google.com/?cid=16360820681918637255","37.7803488","30.547327","https://www.google.com/maps/place/?q=place_id:ChIJoc6-2Qa1xRQRx-SfE7pPDeM",""
"ChIJWdoUaXt8nEAReMQQbkWk4LY","Elmas Dental Diş Polikliniği","Dentist","Dentist","Mithatpaşa, Doğramacı Sk. No:6, 67020 Zonguldak Merkez/Zonguldak, Türkiye","","Zonguldak","67020","Türkiye","(0372) 251 79 79","","https://maps.google.com/?cid=13177713127792362616","41.45277","31.790743","https://www.google.com/maps/place/?q=place_id:ChIJWdoUaXt8nEAReMQQbkWk4LY",""
"ChIJc8SV4vkOYUgRUibjZTVW5BY","Bupa Dental Care Carryduff","Dentist","Dentist","29 Church Rd, Carryduff, Belfast BT8 8DT, UK","Carryduff","Northern Ireland","BT8 8DT","United Kingdom","028 9081 7848","","https://www.bupa.co.uk/dental/dental-care/practices/carryduff?y_source=1_MTE2Njk4NjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","54.515074","-5.8870157","https://www.google.com/maps/place/?q=place_id:ChIJc8SV4vkOYUgRUibjZTVW5BY",""
"ChIJBzStmBCzzBQRrDenttZcCus","Özel Dent Serdivan Ağız ve Diş Sağlığı Polikliniği","Dentist","Dentist","İstiklal, Bağlar Cd. No:93 D:103, 54050 Serdivan/Sakarya, Türkiye","","Sakarya","54050","Türkiye","0532 659 40 54","dentserdivan@gmail.com","http://dentserdivan.com/","40.7602856","30.3637604","https://www.google.com/maps/place/?q=place_id:ChIJBzStmBCzzBQRrDenttZcCus",""
"ChIJxweutA4LxkcRJ0Wp77tXmXY","Dental Clinics Diemen","Dentist","Dentist","Willem Dudokhof 1, 1112 ZA Diemen, Netherlands","Diemen","Noord-Holland","1112 ZA","Netherlands","020 790 0041","diemen@dentalclinics.nl","https://www.dentalclinics.nl/tandarts/diemen/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=main_button","52.3298483","4.9591708","https://www.google.com/maps/place/?q=place_id:ChIJxweutA4LxkcRJ0Wp77tXmXY",""
